gene	healthy_bm	skin_only	bm_involvement	logFC.bm_involvement.healthy_bm	logFC.bm_involvement.skin_only	pval
DYNLL1	1.21752899485265	1.8218717541611	2.20673223741009	0.989203242557437	0.384860483248996	7.57120243213856e-11
STMN1	1.87131748166833	1.92833461363064	2.84180308152502	0.970485599856682	0.913468467894371	2.870843275907e-10
GXYLT2	0.040732706488436	0.160271209485217	1.00172365983777	0.960990953349336	0.841452450352554	1.18905053793356e-17
SOX4	1.97422979650714	1.22866543135299	2.93223351979319	0.958003723286048	1.7035680884402	6.72405171968411e-09
TNNI2	0.594963109368253	0.431056190931393	1.53839580331659	0.943432693948335	1.10733961238519	1.82314181290247e-10
BCL2	0.245520575911795	0.488567771798228	1.13776786188176	0.892247285969968	0.649200090083534	8.53772186156173e-13
GLUL	1.07907971987924	0.891563795144471	1.96797790559056	0.888898185711323	1.07641411044609	2.55674099921997e-10
TFDP2	0.470584891883384	0.600428819572609	1.34236982580033	0.871784933916948	0.741941006227723	2.72445153539738e-11
LAT2	0.259872379855198	0.284976278590397	1.12019462184356	0.860322241988359	0.83521834325316	2.98822738439053e-12
SERHL2	0.0787651271963235	0.164724225351643	0.902036573028576	0.823271445832253	0.737312347676933	1.07635704633954e-16
IFITM2	0.653775977515261	1.03609362731112	1.47152922814496	0.817753250629694	0.435435600833838	9.68290543180725e-10
AFF3	1.18318498543144	1.10917018204225	1.95789918394495	0.774714198513508	0.848729001902707	3.41072884512255e-08
SUSD1	0.540138101225708	0.632169941409774	1.30663815301244	0.766500051786732	0.674468211602666	2.28198177860213e-08
CLEC11A	0.146802493083823	0.260550704891733	0.91238726329088	0.765584770207057	0.651836558399147	3.45036371893604e-11
TRDC	0.0502187305478593	0.267891633375823	0.808812178153577	0.758593447605718	0.540920544777754	2.29853710794931e-10
MYB	0.402852960855727	0.449958879431787	1.16104108913248	0.758188128276749	0.711082209700689	3.8457563818486e-10
FCHSD2	1.06829446648487	1.36892834143874	1.82242819078142	0.754133724296548	0.453499849342681	2.06261069750324e-07
SHTN1	0.401862865055008	0.854584391665995	1.15536425782382	0.753501392768811	0.300779866157824	2.29060824944716e-10
MARCKSL1	0.460986173102254	0.337891123627248	1.19890797956377	0.737921806461515	0.861016855936522	1.44757103256715e-08
GSTP1	1.83203181542509	1.62336480008256	2.56684657818787	0.734814762762777	0.943481778105306	1.22228268303158e-09
IGFBP7	0.170289550724134	0.390915832584809	0.898720185092691	0.728430634368557	0.507804352507882	1.41339968281421e-07
CEP70	0.0284313100878325	0.126531376781152	0.748175609925474	0.719744299837642	0.621644233144322	2.80631111780407e-16
MZB1	1.79499728244421	1.71168223459802	2.51447609828	0.719478815835791	0.802793863681976	2.06974974453794e-05
MS4A4E	0.00635123930708539	0.132300941901565	0.718006324764642	0.711655085457556	0.585705382863076	2.77327817875122e-16
TOP1	0.830434498084069	1.18350002600312	1.53213458319422	0.70170008511015	0.348634557191102	4.17244528537379e-07
CCND3	0.664781927369374	0.823749812854375	1.36610340183706	0.701321474467684	0.542353588982682	2.05862814174462e-07
PDE7A	0.270524486739147	0.53153809677133	0.961332583158742	0.690808096419595	0.429794486387412	1.28467827229306e-09
MS4A6A	0.678505073320007	1.2462841945294	1.36589416437398	0.687389091053977	0.119609969844582	2.75270466185692e-05
KDM5B	0.355331681855922	0.476881230070671	1.03718593729747	0.681854255441545	0.560304707226795	1.29912962113442e-07
CXorf21	0.24061836185877	0.7048989645816	0.920746929757047	0.680128567898277	0.215847965175448	5.76546420392574e-10
MIS18BP1	0.965986758292694	1.12576784662333	1.64452805302776	0.678541294735068	0.518760206404434	6.39020262861357e-08
RCAN1	0.143639268007728	0.377446930620548	0.819274320182052	0.675635052174325	0.441827389561504	3.8457563818486e-10
HMSD	0.0833969908188966	0.188626033195574	0.74595690431743	0.662559913498533	0.557330871121856	8.53772186156173e-13
VPREB1	0.00622812507362986	0.0859899789058729	0.662263898025621	0.656035772951991	0.576273919119748	2.59500039498217e-10
VIPR2	0.18371740644384	0.25424269046913	0.833902004886233	0.650184598442393	0.579659314417104	2.57536179000938e-08
PTGER4	0.252871071479885	0.280751664413447	0.901491621141358	0.648620549661472	0.620739956727911	1.21600376966199e-08
SFMBT2	0.326276773408582	0.388786521893499	0.969191994189125	0.642915220780543	0.580405472295626	7.09534578214721e-08
CDC40	0.903364410394069	0.989330613290394	1.54501992152327	0.641655511129201	0.555689308232875	1.6387172641576e-07
PALM2AKAP2	0.318478248042824	0.568232562247737	0.959556569699831	0.641078321657007	0.391324007452094	6.94330822896795e-08
PTMA	3.93124131762234	3.91803452798163	4.57094959328422	0.639708275661873	0.652915065302586	8.43965956235184e-16
NR3C1	0.958989899126841	1.2313119732393	1.59139266880322	0.63240276967638	0.360080695563922	2.58521247571171e-06
RAMP1	0.0462044358935359	0.0683055283564435	0.677136853564152	0.630932417670616	0.608831325207709	5.22348166326575e-12
LRMP	0.27372172427932	0.502398426857417	0.901377697131249	0.627655972851929	0.398979270273832	3.24428188313588e-08
MRPL57	0.718813268139641	0.814420790770767	1.34383040279928	0.625017134659644	0.529409612028517	1.7974423088544e-06
IFI16	0.970905164836518	1.33687814593253	1.58753815059432	0.616632985757803	0.250660004661788	8.74058451475151e-06
CALCOCO2	0.548149894188299	0.468120015857556	1.16012575083215	0.611975856643856	0.692005734974599	2.10015102950091e-06
PRDX2	0.479679979656246	0.562757540979922	1.09095614202152	0.611276162365273	0.528198601041596	1.75014735654844e-06
S100A11	0.81828766019531	1.14443555085926	1.42707599362827	0.608788333432957	0.282640442769008	8.16330184269768e-05
TXNIP	1.44404817482275	1.96913381898066	2.05212963406145	0.608081459238698	0.0829958150807855	0.000725322988184575
NCAM1	0	0.210068336612961	0.606791483448186	0.606791483448186	0.396723146835225	5.463107833263e-13
PTEN	0.825765209461571	1.13080168041586	1.42978789177269	0.604022682311121	0.298986211356828	4.55853631202312e-06
TUBA1A	0.629476136049241	0.590053642616949	1.23057666984319	0.601100533793953	0.640523027226245	3.6035500926455e-05
NCBP2	0.400710314165356	0.561766878255474	0.999341245865335	0.598630931699979	0.437574367609861	1.29912962113442e-07
MPPED2	0.0484613059013968	0.0658692688406091	0.643219437301269	0.594758131399872	0.577350168460659	2.41916061417726e-11
CARHSP1	0.554639260645917	0.565275738352734	1.13937810272176	0.584738842075841	0.574102364369024	4.15847063172063e-06
MS4A4A	0.16496138604748	0.363779692196954	0.748586345332515	0.583624959285034	0.384806653135561	9.68175520475273e-09
NTM	0.062471924386794	0.152070262661341	0.645027750500669	0.582555826113875	0.492957487839328	1.8074095615476e-09
ZNF292	0.559181847264037	0.751957952418281	1.13807283518223	0.578890987918188	0.386114882763944	4.11343656040616e-06
SRP9	0.949079972100526	1.17824534666444	1.52773521563964	0.578655243539115	0.349489868975201	4.74517135709866e-06
ARMH1	0.658076852718687	0.422903184186195	1.22900553426677	0.57092868154808	0.806102350080572	2.31566765407762e-05
S100A13	0.154423685463985	0.146124582307997	0.723469437448039	0.569045751984055	0.577344855140043	1.26641978355058e-07
PLEKHO1	0.710192557081991	1.03185904148134	1.27793759677309	0.567745039691101	0.246078555291749	1.3852891501302e-05
SESN3	0.0526776182944211	0.218754545596162	0.62010793059191	0.567430312297489	0.401353384995748	1.93283285966198e-10
GPATCH11	0.566042038430689	1.02062333448442	1.12499483838867	0.558952799957979	0.104371503904244	2.13433625444911e-05
CCDC189	0.354274557566229	0.383527869509166	0.910082765885149	0.55580820831892	0.526554896375983	9.18208337428068e-07
ADA	0.779268574659914	0.930818758262441	1.33372010887042	0.554451534210501	0.402901350607975	3.93177630233547e-05
RUFY3	0.564908292818567	0.671693568874706	1.11414311446584	0.54923482164727	0.442449545591131	7.35193776028144e-05
NDUFS5	1.07069712001962	1.28623105424975	1.61542445854074	0.544727338521117	0.329193404290983	9.60016971045978e-06
SASH3	0.489145104741773	0.598781754579498	1.03316201422142	0.544016909479644	0.434380259641919	9.86392135525682e-07
MYBPH	0	0.160247020277082	0.542902650248492	0.542902650248492	0.38265562997141	2.98883770143588e-10
ATM	0.50869364641835	0.696190581118789	1.05094874654468	0.542255100126334	0.354758165425895	1.24425094953604e-05
SUMO2	1.69584373463921	1.90206727407624	2.23644439127728	0.540600656638071	0.334377117201043	9.74554079511457e-06
MRPL20	0.634393574961691	0.800284171977448	1.17428789072272	0.539894315761029	0.374003718745271	1.11233996419047e-05
ZEB2	1.22361897672058	1.75363506612564	1.75954429435733	0.535925317636758	0.0059092282316926	0.000125362295752168
IL7R	0.0937348844798544	0.301087108623003	0.627705510192928	0.533970625713074	0.326618401569925	3.26659696319029e-07
AIF1	0.726343209191005	0.717068804176795	1.25634940579346	0.53000619660245	0.539280601616661	0.00174381170097804
NIBAN3	1.34865787934846	1.28101285188681	1.87502054172277	0.526362662374307	0.594007689835953	0.00013542094075037
CSMD1	0	0.0556078616377215	0.522169464802845	0.522169464802845	0.466561603165123	9.68977965043786e-09
GLRX3	0.301759569141676	0.412740119394079	0.822733730720983	0.520974161579307	0.409993611326904	1.02182910434385e-06
ICAM2	0.110945874505802	0.2583116486701	0.625148782887333	0.514202908381531	0.366837134217233	2.05786082472981e-09
FABP5	0.923219675381527	1.12139451266688	1.43646637872952	0.513246703347989	0.315071866062639	0.000728555690632331
SREK1IP1	0.369656634026737	0.617227608813206	0.882670054194912	0.513013420168175	0.265442445381706	8.69786572029869e-06
STXBP2	0.32160052903236	0.344236428222824	0.833709510405705	0.512108981373345	0.489473082182882	2.13063390365925e-06
KLHL4	0	0.0307756045913623	0.510065359936275	0.510065359936275	0.479289755344913	5.11013408158432e-11
FHIT	0.0996489678313741	0.148457654803831	0.609043162768253	0.509394194936879	0.460585507964422	1.77358385686815e-08
MPZL1	0.372597325098715	0.42247492616483	0.879977294781703	0.507379969682987	0.457502368616872	3.90369182851079e-06
SMIM30	0.241508149079976	0.430943230235131	0.747099181382004	0.505591032302028	0.316155951146874	7.18393466508307e-07
REXO2	0.456865610394547	0.444826844410635	0.962287005489663	0.505421395095116	0.517460161079028	4.29110669641312e-05
CCNG2	0.224873379824338	0.360074614345642	0.728661934906381	0.503788555082043	0.368587320560739	2.86045998365755e-06
CAPG	1.2164281579504	1.13226098186223	1.71713878436596	0.500710626415557	0.584877802503725	3.34008588579673e-05
TMSB4X	3.95613448006531	4.03228192660718	4.45585956955125	0.499725089485939	0.423577642944073	4.72158318571158e-07
TUBB	1.25287955263535	1.3734019853542	1.75203562802948	0.499156075394134	0.378633642675282	0.00462648693685817
POU2F2	0.339990741503826	0.582483115651417	0.837685343385303	0.497694601881477	0.255202227733886	9.88501888255025e-06
ZDHHC14	0.276314919760257	0.505256883557373	0.773768372046573	0.497453452286316	0.2685114884892	1.63174140787068e-05
FTL	2.87453432182161	2.85427723473599	3.37187652433272	0.497342202511105	0.517599289596727	0.000566288378844493
ERH	0.94823782332466	1.15505079367877	1.44434416342813	0.496106340103465	0.289293369749352	0.000315257233489785
CNTN4	0	0.0431913028713675	0.495892358066646	0.495892358066646	0.452701055195279	9.83388883315087e-10
NREP	0.674187376592573	0.908155400106346	1.16997610643074	0.49578872983817	0.261820706324397	0.000120965537604892
PHF14	0.586817519614165	0.703963742190916	1.0780063699413	0.491188850327137	0.374042627750387	5.15797610231579e-05
TTN	0.0807892519809542	0.196203996786823	0.569898405582006	0.489109153601052	0.373694408795183	5.78411684426288e-06
ANKRD12	1.96655523372052	2.02118506940825	2.45533637106003	0.488781137339512	0.434151301651785	5.23729947869768e-05
TTC14	0.544064409452946	0.960335382393693	1.03019449609001	0.486130086637067	0.069859113696319	0.000152940729777925
TNFAIP8	0.376548439492895	0.618549591378907	0.859206283091883	0.482657843598988	0.240656691712976	2.31141878709896e-05
RBBP4	1.09645558073245	1.17959980606476	1.57666841655113	0.480212835818686	0.397068610486377	6.72668404419999e-05
DNTT	0.01100911483471	0.117714773810099	0.489555519350135	0.478546404515425	0.371840745540036	2.94657995137307e-05
N4BP2L2	1.08585604437275	1.34358321417617	1.5637155941545	0.477859549781748	0.22013237997833	0.000597301827732342
DDHD1	0.324850015003433	0.360324643188728	0.801820426002288	0.476970410998855	0.44149578281356	1.87276074440594e-05
SIT1	0.226810871562084	0.110601391093956	0.703636581714358	0.476825710152274	0.593035190620402	1.45004964080395e-06
CD7	0.101215375089877	0.300501917003203	0.576571697597992	0.475356322508115	0.276069780594789	3.61183312616291e-06
PPP1R10	0.722404913439838	0.779129875563856	1.19735699995549	0.474952086515656	0.418227124391638	0.00124041218342545
ABRACL	0.923079109376719	0.903719320018202	1.39735828317426	0.474279173797543	0.493638963156059	0.00058047662002929
SMAD7	0.187742949539679	0.16519546914232	0.661647963533716	0.473905013994036	0.496452494391396	1.52865685193136e-06
MIF	0.650963609225802	0.647126257593016	1.12365240980756	0.472688800581757	0.476526152214542	0.00072918076850761
LSP1	1.55053823607415	1.65117467413281	2.01994657468074	0.469408338606591	0.368771900547932	0.0067908788042522
BLNK	0.902445808117799	1.3473796648985	1.37183655335952	0.469390745241722	0.024456888461021	0.00170236898518443
LY6E	0.169274365412705	0.425601477979956	0.638165879458835	0.46889151404613	0.212564401478879	4.04758472822273e-07
ASXL1	0.40015520331088	0.477238227234724	0.868824660906064	0.468669457595184	0.39158643367134	3.31843009453904e-05
SSBP2	0.239846664121547	0.239716568538075	0.707573097691846	0.467726433570299	0.467856529153771	8.20856398462856e-05
BANF1	0.582519265570103	0.652166569433055	1.04963966641518	0.46712040084508	0.397473096982128	0.000334075402911718
DERL3	1.21762470267127	1.17692971933636	1.68454558116833	0.466920878497057	0.507615861831967	0.0264840320341583
SIGLEC6	0.379350468898375	0.555191931448745	0.84522632770644	0.465875858808065	0.290034396257695	0.000498451545463318
SCPEP1	0.314837510568501	0.384048442245528	0.778226828380969	0.463389317812468	0.394178386135441	1.38242064066312e-05
ADAM10	0.727037566028452	0.800179116062629	1.18901876884085	0.461981202812398	0.38883965277822	0.00124467326601033
ECH1	0.470570416975391	0.652449599751205	0.931266200585539	0.460695783610149	0.278816600834334	2.75716254830212e-05
SATB1	0.351613930909972	0.642442146186142	0.810234750209964	0.458620819299992	0.167792604023822	0.000104550933397719
RSRC1	0.594232205753722	0.517799552201925	1.05147403208912	0.457241826335402	0.5336744798872	0.00055744822086812
HDDC2	0.282806365196367	0.403492464284026	0.739019069516126	0.456212704319759	0.3355266052321	4.18717694774026e-06
RABAC1	0.981170848824159	1.03212551527582	1.43629898304708	0.455128134222919	0.404173467771259	0.00155380402334051
GALNT7	0.421047587401776	0.475349741556607	0.875695458903879	0.454647871502103	0.400345717347272	0.000218505003231863
TCEAL4	0.0855984683411218	0.141324435923414	0.538257588132052	0.45265911979093	0.396933152208637	3.38894548259612e-07
LHFPL2	0.572558517788262	0.58558743532074	1.02363884004629	0.45108032225803	0.438051404725552	0.000597301827732342
CADM1	0.0202921729679631	0.0801467583972751	0.471291383995967	0.450999211028004	0.391144625598692	4.22609138530843e-09
TIA1	0.430709497870255	0.628715565022992	0.880531490356908	0.449821992486653	0.251815925333916	7.20921863128199e-05
MAT2A	0.563731638412913	0.632749472788249	1.01294480720041	0.449213168787494	0.380195334412158	0.000247261455284442
PLAUR	0.151477799622333	0.333193650904969	0.600445756762223	0.44896795713989	0.267252105857254	4.58223716169384e-06
SF3B6	0.733707515259028	0.941055957442535	1.18244464714585	0.448737131886821	0.241388689703314	0.000528540256356934
ZRANB2	1.22523974762799	1.40672783574516	1.67357233136825	0.448332583740261	0.266844495623084	0.00132321146698694
CLIC1	1.47732150962019	1.51442953763011	1.92539387510253	0.448072365482343	0.410964337472419	0.00329223371994774
DYNC1LI2	0.264898440353658	0.305213078984673	0.712876213295324	0.447977772941666	0.407663134310651	4.80482658613957e-05
TFAM	0.541339275334414	0.788316281522267	0.987492159538919	0.446152884204505	0.199175878016652	0.000153870567341694
CKS2	0.278445288940154	0.397360293051688	0.72418597578264	0.445740686842486	0.326825682730952	0.000166442043814143
MT1E	0	0.101783629969094	0.443181018931831	0.443181018931831	0.341397388962737	2.90067287803026e-08
LMAN1	0.716124074591016	0.969994681771423	1.15832067397012	0.442196599379106	0.188325992198698	0.0009481045692086
TRIM22	1.04739720982908	1.19867257113984	1.48727858196453	0.439881372135447	0.288606010824692	0.00156400227073847
SNRPN	0.546641777228331	0.70829919573315	0.98534464518301	0.438702867954679	0.27704544944986	0.000652917132060526
ELF1	0.65668137951167	1.063417820969	1.0942732423657	0.437591862854028	0.0308554213966943	0.000614167532013916
ISG15	0.215032461321119	0.33376982695511	0.651680113071599	0.43664765175048	0.31791028611649	2.92738461209938e-05
FKBP1A	0.75842958774061	0.763569868893199	1.19474321384017	0.436313626099558	0.431173344946969	0.00242670641353764
BAHCC1	0.439887458316157	0.392377967421691	0.874431084869738	0.434543626553581	0.482053117448047	0.00019479763551483
DRAP1	0.947493340036061	1.1446097754554	1.38151366940325	0.434020329367186	0.236903893947848	0.00360374262232091
HPS4	0.263996896974661	0.513332992120353	0.697828536615807	0.433831639641146	0.184495544495454	7.0240695323585e-05
SNX20	0.189916638920846	0.392761722310337	0.623493808170573	0.433577169249727	0.230732085860236	5.78411684426288e-06
VAMP8	2.4077695013545	2.46727438449419	2.83818718201483	0.430417680660335	0.370912797520643	7.40627051826359e-07
CDH11	0	0.0259513494289086	0.429922686745719	0.429922686745719	0.403971337316811	4.99169810697446e-08
ELOB	1.2976562939597	1.25070981665007	1.72600599730849	0.428349703348788	0.47529618065842	0.00517281539165886
RAB21	0.253306821777665	0.551676439671934	0.679763070331595	0.42645624855393	0.128086630659661	1.33565118290282e-05
RAN	1.34048261754194	1.42508089936518	1.76682102423531	0.426338406693365	0.341740124870133	0.00602547590817291
ARL14EP	0.283228399001957	0.559060421866982	0.708897986121246	0.425669587119289	0.149837564254264	4.24107110854863e-05
DDAH2	0.876038513910458	0.909979025778291	1.30139338730649	0.425354873396035	0.391414361528203	0.00820311274256924
CD63	0.94412280416008	1.00924841557753	1.36907805472972	0.424955250569641	0.359829639152191	0.00147997679593167
NDUFB4	1.19841750169575	1.15839040436081	1.62116208740388	0.422744585708125	0.462771683043068	0.00273866337360729
SEC22B	0.262147905753899	0.516096233144987	0.684429359873187	0.422281454119288	0.168333126728201	2.31141878709896e-05
PSMD7	0.958159200797876	0.844471392421496	1.37892150227866	0.420762301480782	0.534450109857162	0.00443499083944936
SRPK3	0.0101413409339426	0.0313837914536245	0.430594749138944	0.420453408205001	0.39921095768532	6.72405171968411e-09
H2AZ1	1.08294407940446	1.31004654327621	1.5032251223562	0.420281042951738	0.193178579079994	0.0128695346082004
MDM2	0.246375801444116	0.412300173310982	0.666035769281282	0.419659967837166	0.2537355959703	0.000162991911699152
UBE2F	0.206838775494568	0.448571353354075	0.624711866132878	0.417873090638311	0.176140512778803	4.1154874820439e-06
PLPP1	0.147824584374704	0.135930018812086	0.565339278478984	0.41751469410428	0.429409259666898	5.20544538547656e-06
PPA1	0.437498062457956	0.677254887621743	0.854076229126602	0.416578166668647	0.17682134150486	0.000597301827732342
NDUFB3	0.677110107158838	0.80208669856967	1.09334120939448	0.416231102235641	0.291254510824809	0.000711724360209693
HMGN1	2.07306428881153	2.10822878456073	2.48889600989217	0.415831721080643	0.380667225331437	4.34911036575452e-06
TRAF3IP3	0.438479642537856	0.650003736620996	0.853167948175472	0.414688305637616	0.203164211554476	0.00346201960400284
PNISR	1.85184497294148	2.00031924805003	2.26647897492278	0.414634001981309	0.266159726872752	0.00354748530787348
RBM8A	1.03941603673155	1.1043956473619	1.45230070466331	0.412884667931769	0.347905057301414	0.00120814784773285
IFI27L2	0.449837700092219	0.571380636718779	0.860903068990785	0.411065368898566	0.289522432272006	0.000722103547043807
MAGEF1	0.0599090308768596	0.17693509589294	0.470813132117564	0.410904101240705	0.293878036224624	3.92560992604106e-08
UBXN4	1.18267306063745	1.36978180784712	1.58995599330137	0.407282932663913	0.220174185454243	0.0046426717316946
HMX3	0	0.0436647062938258	0.407008610194903	0.407008610194903	0.363343903901077	2.55245811055363e-07
DCP2	0.601281932126515	0.816940225767088	1.00824007120875	0.406958139082235	0.191299845441662	0.0034481663617482
AP1S2	0.974556064300675	1.24090819389735	1.38087992735345	0.406323863052778	0.139971733456099	0.00210483797499939
ADAMTS18	0	0.0428872592850356	0.406033522979936	0.406033522979936	0.3631462636949	1.65057254636656e-08
COX20	0.513997366636664	0.474514111204465	0.918881853399182	0.404884486762518	0.444367742194716	0.00127256011435185
LIMD2	0.664748455217098	0.55185275977843	1.06811600042581	0.403367545208709	0.516263240647377	0.00486219864097707
FCRLA	0.287776290405867	0.42155176681536	0.69091851205531	0.403142221649444	0.26936674523995	0.00010189011034824
CCT2	0.605080352130698	0.88551889212141	1.00809556994793	0.403015217817233	0.122576677826521	0.00211584269206028
GTF2I	1.15273666779044	1.36841509680413	1.55360132067419	0.400864652883752	0.185186223870059	0.00794141529928041
SMIM24	0.0566686787087316	0.0945077379385685	0.456939684509868	0.400271005801137	0.3624319465713	4.55771245706321e-06
FAM118A	0.212695392881685	0.481327084010872	0.612541481202335	0.39984608832065	0.131214397191463	3.69276158223947e-05
FAM214A	0.481408558008507	0.784871368040838	0.881102259264377	0.399693701255871	0.0962308912235391	0.00367293669621699
N4BP2	0.816193406739219	0.876490759085608	1.21525520685943	0.399061800120213	0.338764447773824	0.00382889544534432
S100PBP	0.356458383623241	0.452750348192511	0.755321629037069	0.398863245413828	0.302571280844558	0.000590261684969452
MRPS18C	0.473918248450724	0.565556498698501	0.872008186793143	0.398089938342419	0.306451688094642	0.00170202784031466
H3-3A	3.21477418131624	3.21486498796482	3.61211857051235	0.397344389196101	0.397253582547529	8.35675593686498e-06
TRAPPC1	1.00524481797694	1.0928330652495	1.40232088008518	0.397076062108244	0.309487814835686	0.00361757318403613
LARP7	0.633128516171443	0.715629277400933	1.02981398808173	0.39668547191029	0.3141847106808	0.00198604124791495
ARGLU1	1.62268139356626	1.81773779341236	2.0193295662262	0.39664817265994	0.201591772813844	0.00696747138063402
ARID1A	0.488516616529851	0.851428427915636	0.88486809715753	0.396351480627679	0.0334396692418936	0.00201492066484005
PRDX1	0.768195687261008	0.737863481241364	1.16295007055645	0.39475438329544	0.425086589315084	0.00619082713498936
GOLGB1	0.828557816306884	0.893696353957921	1.22331026723698	0.394752450930095	0.329613913279059	0.0157516376836271
MT1F	0.0082381280025042	0.0669344324516192	0.402816202170406	0.394578074167902	0.335881769718787	3.41792253944674e-09
GPR160	0.147988130471202	0.131851761846083	0.541533975650843	0.393545845179641	0.40968221380476	3.81073930593983e-06
SPSB3	0.211476582673691	0.220690068389642	0.604298221290267	0.392821638616576	0.383608152900625	3.14873512199248e-05
CDKN2A	0	0.00959117471524157	0.392696979859538	0.392696979859538	0.383105805144297	3.07332797580551e-09
MCUB	0.452217136547321	0.661450358313535	0.84470896410594	0.392491827558619	0.183258605792405	0.000817037083758964
ASH1L	0.486119622873464	0.623324040949258	0.877845828675329	0.391726205801865	0.254521787726071	0.00306102637645451
PRRC2C	1.41613654696978	1.70583897804656	1.80718778927682	0.391051242307038	0.101348811230261	0.0159008358191352
CBLB	0.188647690230668	0.163212674455706	0.579152046038746	0.390504355808078	0.41593937158304	0.000162971637490598
BST2	1.10259771484157	1.11984467116229	1.49257542970786	0.38997771486629	0.372730758545574	0.0233871873205377
PDZRN3	0.015884529573945	0.0559991006063338	0.404629025742061	0.388744496168116	0.348629925135727	1.77358385686815e-08
MT2A	0.10472971936202	0.383271909525724	0.492782619203856	0.388052899841836	0.109510709678131	0.0010561035043235
JPT1	0.47303785256961	0.446918806852022	0.86074969389624	0.38771184132663	0.413830887044218	0.00211584269206028
CREB1	0.278542100597695	0.541281906076515	0.666098351922088	0.387556251324392	0.124816445845572	0.000143542138288568
GABARAPL2	1.0706242512152	1.1309029682178	1.45732219993239	0.386697948717185	0.326419231714588	0.0168383605082473
CNPY2	0.362250798048928	0.48551271822191	0.746543558100904	0.384292760051976	0.261030839878994	0.000255222478965306
SAP18	1.36171453075945	1.40450630146444	1.74593843682748	0.38422390606803	0.341432135363035	0.00312249689258535
CCAR1	0.481176732508307	0.797056179739425	0.865320012990928	0.384143280482621	0.0682638332515031	0.00292865829957641
ISG20	0.421964179636468	0.321811962403151	0.804801650119596	0.382837470483127	0.482989687716445	0.00563073554288534
PUS7L	0.25640740627432	0.43281579476173	0.639216147841015	0.382808741566694	0.206400353079285	7.14870385090959e-05
SRSF9	1.12803024921797	1.20249673736796	1.51011858804533	0.382088338827353	0.307621850677363	0.0110290588321589
XRCC5	1.30495303099331	1.5081327925579	1.68599712389762	0.381044092904313	0.177864331339719	0.0411163628389469
PPDPF	1.23081947894481	1.13294198475042	1.61127610529868	0.380456626353869	0.478334120548264	0.00608148398431236
SEC61G	1.79284340239643	1.77668432517794	2.17174621204279	0.378902809646363	0.395061886864848	0.0165594548728453
SEM1	0.977494512427524	1.12956462189023	1.35636432047609	0.37886980804857	0.226799698585865	0.00566874367362547
ATP5MC2	1.74181748137733	1.96590364614082	2.1202500412913	0.378432559913975	0.154346395150486	0.0545188968260211
TMEM263	0.348814650715715	0.511064081366878	0.726513368669596	0.377698717953881	0.215449287302719	0.00205355421240226
RHOC	0.268067688183316	0.358874796297366	0.645655096293034	0.377587408109718	0.286780299995668	0.000284154488965782
SDF2L1	0.598214561191833	0.72598777200933	0.975532280645805	0.377317719453972	0.249544508636475	0.00535151060670251
SAMD9	0.257770860021837	0.525293230403476	0.63494275655556	0.377171896533723	0.109649526152084	0.000225738708375041
SMOC1	0.0597881308107183	0.145698320421901	0.43684493412038	0.377056803309662	0.291146613698479	4.55771245706321e-06
CALM3	0.486883725618769	0.541441567206475	0.860028895970301	0.373145170351533	0.318587328763826	0.00305102267413415
